FileName,Rec_1,Rec_2,Rec_3,Rec_4,Rec_5,Rec_6,Rec_7,Rec_8,Rec_9,Rec_10,Rec_11,Rec_12,Rec_13,Rec_14,Rec_15,Rec_16,Rec_17,Rec_18,Rec_19,Rec_20,Rec_21,Rec_22,Rec_23,Rec_24,RunTimeSeconds
SVDB_855_test.csv,OmniAnomaly,PCA,MCD,IForest,CNN,KMeansAD,HBOS,EIF,TimesNet,COPOD,OFA,KNN,LSTMAD,CBLOF,FITS,ALLM4TS,OCSVM,RobustPCA,USAD,TranAD,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8027970790863037
SVDB_856_test.csv,PCA,OmniAnomaly,KMeansAD,IForest,MCD,HBOS,EIF,CNN,COPOD,CBLOF,KNN,TimesNet,USAD,TranAD,LSTMAD,FITS,OFA,OCSVM,ALLM4TS,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8847661018371582
SVDB_857_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,OFA,KNN,CBLOF,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7791969776153564
SVDB_858_test.csv,OmniAnomaly,PCA,KMeansAD,IForest,MCD,HBOS,EIF,CNN,COPOD,CBLOF,KNN,TimesNet,USAD,TranAD,LSTMAD,FITS,OFA,OCSVM,ALLM4TS,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.786046028137207
SVDB_859_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.9203851222991943
SVDB_860_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7463810443878174
SVDB_861_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7398087978363037
SVDB_862_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.857435941696167
SVDB_863_test.csv,OmniAnomaly,PCA,KMeansAD,MCD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,USAD,FITS,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7334039211273193
SVDB_864_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7411699295043945
SVDB_865_test.csv,OmniAnomaly,PCA,KMeansAD,MCD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8925628662109375
SVDB_866_test.csv,OmniAnomaly,PCA,KMeansAD,MCD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,LSTMAD,OFA,USAD,TranAD,FITS,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8167798519134521
SVDB_867_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,OFA,CBLOF,KNN,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8239331245422363
SVDB_868_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7655391693115234
SVDB_869_test.csv,OmniAnomaly,PCA,KMeansAD,MCD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,LSTMAD,OFA,USAD,TranAD,FITS,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7692399024963379
SVDB_870_test.csv,OmniAnomaly,PCA,MCD,IForest,KMeansAD,CNN,HBOS,EIF,COPOD,TimesNet,OFA,KNN,CBLOF,LSTMAD,FITS,ALLM4TS,USAD,OCSVM,TranAD,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8384690284729004
SVDB_871_test.csv,OmniAnomaly,PCA,KMeansAD,IForest,MCD,HBOS,CNN,EIF,COPOD,CBLOF,TimesNet,KNN,USAD,TranAD,LSTMAD,FITS,OFA,OCSVM,ALLM4TS,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8504250049591064
SVDB_872_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8093760013580322
SVDB_873_test.csv,OmniAnomaly,PCA,MCD,IForest,KMeansAD,CNN,HBOS,EIF,TimesNet,COPOD,OFA,KNN,LSTMAD,CBLOF,FITS,ALLM4TS,OCSVM,RobustPCA,USAD,TranAD,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7558720111846924
SVDB_874_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,OFA,KNN,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7735030651092529
SVDB_875_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,OFA,CBLOF,KNN,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7711780071258545
SVDB_878_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7959079742431641
SVDB_879_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.727200984954834
SVDB_880_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7569999694824219
SVDB_881_test.csv,OmniAnomaly,PCA,KMeansAD,IForest,MCD,HBOS,CNN,EIF,COPOD,CBLOF,TimesNet,KNN,USAD,TranAD,LSTMAD,FITS,OFA,OCSVM,ALLM4TS,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7861928939819336
SVDB_882_test.csv,OmniAnomaly,PCA,KMeansAD,MCD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,USAD,TranAD,FITS,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7157459259033203
SVDB_883_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8030550479888916
SVDB_884_test.csv,OmniAnomaly,PCA,MCD,IForest,KMeansAD,CNN,HBOS,EIF,TimesNet,COPOD,OFA,KNN,CBLOF,LSTMAD,FITS,ALLM4TS,OCSVM,USAD,TranAD,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8330740928649902
SVDB_885_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8053739070892334
SVDB_886_test.csv,OmniAnomaly,PCA,KMeansAD,MCD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,USAD,TranAD,FITS,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7421469688415527
SVDB_887_test.csv,OmniAnomaly,PCA,KMeansAD,MCD,IForest,CNN,HBOS,EIF,COPOD,CBLOF,TimesNet,KNN,USAD,LSTMAD,TranAD,OFA,FITS,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7857029438018799
SVDB_888_test.csv,PCA,OmniAnomaly,KMeansAD,IForest,MCD,HBOS,EIF,CNN,COPOD,CBLOF,KNN,TimesNet,USAD,TranAD,LSTMAD,FITS,OFA,OCSVM,ALLM4TS,RobustPCA,LOF,Donut,AutoEncoder,AnomalyTransformer,0.7723879814147949
SVDB_889_test.csv,OmniAnomaly,MCD,PCA,IForest,CNN,KMeansAD,HBOS,OFA,TimesNet,EIF,COPOD,KNN,LSTMAD,FITS,CBLOF,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,USAD,TranAD,Donut,LOF,AnomalyTransformer,0.7035470008850098
SVDB_890_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8402509689331055
SVDB_891_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,CBLOF,KNN,OFA,LSTMAD,FITS,USAD,TranAD,ALLM4TS,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8510651588439941
SVDB_892_test.csv,OmniAnomaly,PCA,MCD,IForest,KMeansAD,CNN,HBOS,EIF,TimesNet,COPOD,OFA,KNN,CBLOF,LSTMAD,FITS,ALLM4TS,OCSVM,USAD,TranAD,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.6964800357818604
SVDB_893_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,OFA,KNN,CBLOF,LSTMAD,FITS,ALLM4TS,USAD,TranAD,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.8031129837036133
SVDB_894_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,OFA,KNN,CBLOF,LSTMAD,FITS,ALLM4TS,USAD,TranAD,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,0.7983171939849854
swan_sf_test.csv,OmniAnomaly,PCA,MCD,KMeansAD,IForest,CNN,HBOS,EIF,COPOD,TimesNet,OFA,KNN,CBLOF,LSTMAD,FITS,ALLM4TS,USAD,TranAD,OCSVM,RobustPCA,AutoEncoder,Donut,LOF,AnomalyTransformer,10.246945142745972
